text,label
"W#13,15, to T1M25084.4 to Continue(Release)",__label__Continue
"W#16,21,23,24, to T1M2N767.1 to Continue(Release)",__label__Continue
"W#22, to T1M2N767.3 to Continue(Release)",__label__Continue
"W#16,17,18,19,20,22,24,25, to T1M25171.1 to Continue(Release)",__label__Continue
"W#13,14,15, to T1M25171.3 to Continue(Release)",__label__Continue
"W#21, to T1M25171.4 to Continue(Release)",__label__Continue
"W#19,21,22,23,24,25, to T1M25234.1 to Continue(Release)",__label__Continue
"W#15,20, to T1M25234.2 to Continue(Release)",__label__Continue
"W#1,2,3,6,9,10,11,12, to T1M2N522.1 to Continue(Release)",__label__Continue
"W#4,5,7, to T1M2N522.3 to Continue(Release)",__label__Continue
"W#1,3,4,5,6,12,14,15, to T1M1S003.1 to Continue(Release)",__label__Continue
"W#2,7,8,9,10,13, to T1M1S003.2 to Continue(Release)",__label__Continue
"W#17, to T1M2N007.1 to Continue(Release)",__label__Continue
"W#4,6,9,11,12,13,14,15, to T1M2N007.2 to Continue(Release)",__label__Continue
"W#1,2,3,5,7,8,10, to T1M2N007.3 to Continue(Release)",__label__Continue
"W#4, to T1M2M716.1 to Continue(Release)",__label__Continue
"W#11, to T1M2M716.2 to Continue(Release)",__label__Continue
"W#1,2,3,5,6,7,8,9,10,12, to T1M2M716.3 to Continue(Release)",__label__Continue
"W#16,24,25, to T1M2N092.1 to Continue(Release)",__label__Continue
"W#21,22,23, to T1M2N092.2 to Continue(Release)",__label__Continue
"W#1,2,4,5,6,8,9,11,12,17,18, to T1M1O885.1 to Continue(Release)",__label__Continue
"W#21,23, to T1M1P339.1 to Continue(Release)",__label__Continue
"W#6,11, to T1M1R633.1 to Continue(Release)",__label__Continue
"W#1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25, to T1M2P281.1 to Continue(Release)",__label__Continue
"W#13,14,16,18,19,20,21,22,23,24,25, to T1M25083.1 to Continue(Release)",__label__Continue
"W#16,17,18,19,20,21,22,23,24,25, to T1M25153.1 to Continue(Release)",__label__Continue
"W#13,14,15, to T1M25153.2 to Continue(Release)",__label__Continue
"W#16,17,19,20,21,22,23,24,25, to T1M25159.1 to Continue(Release)",__label__Continue
"W#13,14,15, to T1M25159.2 to Continue(Release)",__label__Continue
"W#6,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25, to T1M2M961.1 to Continue(Release)",__label__Continue
"W#3,4, to T1M2M961.2 to Continue(Release)",__label__Continue
"W#20, to T1M2N360.1 to Continue(Release)",__label__Continue
"W#12,15, to T1M2N360.2 to Continue(Release)",__label__Continue
"W#16,17,18,19,20,21,22,23,24,25, to T1M25131.1 to Continue(Release)",__label__Continue
"W#13,14,15, to T1M25131.2 to Continue(Release)",__label__Continue
"W#1,2,3,4,5,6,7,8,9,10, to T1M2N677.1 to Continue(Release)",__label__Continue
"W#11,12, to T1M2N677.2 to Continue(Release)",__label__Continue
"W#1,2,3,4,5,6,7,8,9,10,12, to T1M2N351.1 to Continue(Release)",__label__Continue
"W#11, to T1M2N351.2 to Continue(Release)",__label__Continue
"W#11, to T1M2M398.1 to Continue(Release)",__label__Continue
"W#12,14, to T1M2M398.2 to Continue(Release)",__label__Continue
"W#13, to T1M2M398.3 to Continue(Release)",__label__Continue
"W#16,20,22, to T1M2M776.1 to Continue(Release)",__label__Continue
"W#21,23,24,25, to T1M2M776.2 to Continue(Release)",__label__Continue
"W#1,2,3,5,6,7,8,9,10,12,13,14,15, to T1M2M731.1 to Continue(Release)",__label__Continue
"W#11, to T1M2M731.2 to Continue(Release)",__label__Continue
"W#22,23,24,25, to T1M2M755.1 to Continue(Release)",__label__Continue
"W#21, to T1M2M755.2 to Continue(Release)",__label__Continue
"W#22,23,24, to T1M1R881.1 to Continue(Release)",__label__Continue
"W#16,21,25, to T1M1R881.2 to Continue(Release)",__label__Continue
"W#16,17,18,19,20,21,22,23,24,25, to T1M25180.1 to Continue(Release)",__label__Continue
"W#13,14,15, to T1M25180.2 to Continue(Release)",__label__Continue
"W#16,24,25, to T1M2N090.1 to Continue(Release)",__label__Continue
"W#21,22,23, to T1M2N090.2 to Continue(Release)",__label__Continue
"W#21,23,24, to T1M2N011.1 to Continue(Release)",__label__Continue
"W#22, to T1M2N011.2 to Continue(Release)",__label__Continue
"W#1,2,3,7,9,10,11, to T1M2N025.1 to Continue(Release)",__label__Continue
"W#4,5, to T1M2N025.2 to Continue(Release)",__label__Continue
"W#2,3,4,5,9,10, to T1M2N670.1 to Continue(Release)",__label__Continue
"W#1, to T1M2N670.2 to Continue(Release)",__label__Continue
"W#11, to T1M2N031.1 to Continue(Release)",__label__Continue
"W#1,2,3,6,7,8,9,10,12, to T1M2N031.2 to Continue(Release)",__label__Continue
"W#4,5, to T1M2N031.3 to Continue(Release)",__label__Continue
"W#11, to T1M2N335.1 to Continue(Release)",__label__Continue
"W#1,2,3,5,6,8,9,10,12, to T1M2N335.2 to Continue(Release)",__label__Continue
"W#4,7, to T1M2N335.3 to Continue(Release)",__label__Continue
"W#14, to T1M1P338.1 to Continue(Release)",__label__Continue
"W#15, to T1M1P338.2 to Continue(Release)",__label__Continue
"W#1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25, to T1M2Q582.1 to Continue(Release)",__label__Continue
"W#1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25, to T1M2P507.1 to Continue(Release)",__label__Continue
"W#2,3,5,8,9, to T1M1P454.3 to Continue(Release)",__label__Continue
"W#4,7, to T1M1P454.4 to Continue(Release)",__label__Continue
"W#2,3,4,5,6,7,8,9,10,12,13,15,16,17,19,21,22,23,24, to T1M2Q647.1 to Continue(Release)",__label__Continue
"W#1,2,3,4,5,6,7,12,13,14,15,16,17,18,19,20,21,22,23,24,25, to T1M2Q600.1 to Continue(Release)",__label__Continue
"W#1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24, to T1M2Q578.1 to Continue(Release)",__label__Continue
"W#2,3,4,6,8, to T1M2M552.1 to Continue(Release)",__label__Continue
"W#8,9,10,11,12, to T1M25119.1 to Continue(Release)",__label__Continue
"W#1,2,3,4,5,6,7,8,9,10,11,13, to T1M2Q917.1 to Continue(Release)",__label__Continue
"W#13,14,16,17,18,19,20,21,22,23,24,25, to T1M25423.1 to Continue(Release)",__label__Continue
"W#10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25, to T1M2Q971.1 to Continue(Release)",__label__Continue
"W#1,2,3,4,5,6,7,8,9,11,12, to T1M2Q402.1 to Continue(Release)",__label__Continue
"W#1,2,4,5,6, to T1M2M918.1 to Continue(Release)",__label__Continue
"W#1,2,3,4,6,7,8,9,10,12,13,14,15,16,18,20,21,22,24, to T1M2Q862.1 to Continue(Release)",__label__Continue
"W#8,10,13,21,25, to T1LAD989.2 to Continue(Release)",__label__Continue
"W#1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25, to T1M2R143.1 to Continue(Release)",__label__Continue
"W#5,6,7,8,9,10,11,12, to T1M2R467.1 to Continue(Release)",__label__Continue
"W#1,2,3,4,5,7,8,9,11,12,13,14,15,16,17,18,19,21,22,23,24, to T1M2R086.1 to Continue(Release)",__label__Continue
"W#13,14,15,16,17,18,20,23, to T1M25455.1 to Continue(Release)",__label__Continue
"W#13,14,15,16,17,22,23,24,25, to T1M25452.1 to Continue(Release)",__label__Continue
"W#1,2,3,4,5,6,9,10,11,12, to T1M2R470.1 to Continue(Release) ",__label__Continue
"W#1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25, to T1M2S110.1 to Continue(Release)",__label__Continue
"W#1,2,3,5,6,7,8,9,10,15,16,17,18,19,20,21,22,23,24,25, to T1M2R702.1 to Continue(Release)",__label__Continue
"W#1,2,3,5,6,7,8,9,11,14,15,16,17,19,20,21,24, to T1M2S076.1 to Continue(Release)",__label__Continue
"W#1,2,3,4,5,6,7,8,9,10,11,12,16,17,18,19,20,21,22,23,24,25, to T1M2P853.1 to Continue(Release)",__label__Continue
"W#1,3,4,5,6,7,8,9,10,11,12,13, to T1M2S206.1 to Continue(Release)",__label__Continue
"W#14,15,16,17,18,19,21,22,23,24,25, to T1M2S083.1 to Continue(Release)",__label__Continue
"W#14,15,16,17,18,19,20, to T1M2R508.1 to Continue(Release)",__label__Continue
"W#1,2,3,5,6,7,8,9,10,11,12,13, to T1M2S207.1 to Continue(Release)",__label__Continue
"W#13,14,15,16,17,18,19,20,22,23,24,25, to T1M25478.1 to Continue(Release)",__label__Continue
"W#1,2,3,4,5,6,7,8,9,10,12,13, to T1M2R667.1 to Continue(Release)",__label__Continue
"W#2,3,4,5,6,7,8,9,10,11,12, to T1M2Q222.1 to Continue(Release)",__label__Continue
T1M2D899.3 to Continue(Release),__label__Continue
"W#1,2,3,4,5,6,8,9,10,11,12,13, to T1M2R080.1 to Continue(Release)",__label__Continue
"W#1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23,24,25, to T1M3M474.1 to Continue(Release)",__label__Continue
"W#1,2,3,4,5,8,10,11,12,13, to T1M2R097.1 to Continue(Release)",__label__Continue
"W#1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25, to T1M3M472.1 to Continue(Release)",__label__Continue
"W#6,7,8,9,10,11,12,13, to T1M2S591.1 to Continue(Release)",__label__Continue
"請幫忙拆BIN1*50ea至子批Hold ,母批Release 6/2",__label__Split
"請幫忙拆BIN1*50ea至子批Hold ,母批Release 6/2",__label__Split
"請幫忙拆BIN1*50ea至子批Hold ,母批Release 6/2",__label__Split
Kindly help to split 16ea Bin1 units @ TUFV5 and change to damage T1M5R777.2 ,__label__Split
Split 16ea Bin1 units and change to damage T1M5R777.2 ,__label__Split
Pls retest HBin22 for wafer#07 with different tools ,__label__RetestOffline
Pls retest HBin5/8/11/22 for wafer#22/23 with different tools ,__label__RetestOffline
"Please retest Bin 10 on different tester , W#1,6,7,8 . ",__label__RetestOffline
"Please retest Bin8 on different tester , W#01,10 .",__label__RetestOffline
"Please retest Bin8 with different tester , W#18 . ",__label__RetestOffline
"Please retest Bin8 on different tester , W#02 . ",__label__RetestOffline
"Please retest Bin10 on different tester , W#22 ",__label__RetestOffline
"close site1 ,site5 & site7 then RC again thanks. ",__label__RetestOffline
"close site1 ,site5 & site7 then RC again thanks. ",__label__RetestOffline
"close site1 ,site5 then RC again thanks. ",__label__RetestOffline
"close site1 ,site5 & site7 then RC again thanks. ",__label__RetestOffline
"Call HW close Site 3,5,6,15 then RC again",__label__RetestOffline
"Please close site2/6 RC again ,thanks",__label__RetestOffline
"close site1 ,site5 & site7 then RC again thanks. ",__label__RetestOffline
"call H/W close site 3 , 4 , 5 then RC again",__label__RetestOffline
"Please close site3/6 RC again ,thanks",__label__RetestOffline
"close site1 ,site5 & site7 then RC again thanks. ",__label__RetestOffline
Please help to close site1 & site5 then RC again thanks. ,__label__RetestOffline
"help to close site1 ,site5 then RC again thanks. ",__label__RetestOffline
"O/S by site issue, please close site1 use good site RC again",__label__RetestOffline
"close site1 ,site5 & site7 then RC again thanks. ",__label__RetestOffline
"close site1 ,site5 & site7 then RC again thanks. ",__label__RetestOffline
"close site1 ,site5 & site7 then RC again thanks. ",__label__RetestOffline
Call HW close Site 8 then RC again,__label__RetestOffline
"by site issue , please help close site 3 then RC again",__label__RetestOffline
Please close the site4 to RC again.,__label__RetestOffline
"by site issue, please close site2 RC again",__label__RetestOffline
Follow EMS instruction: Please retest Bins 8 and 10 once more on wafer#16. Most of the fails are on Site 1.,__label__RetestOffline
"Please split wf#14 to sublot, once complete please provide lot ID.",__label__Split
"Wafer( W# 1, 4, 6, 10, 12, 18, 20, 22, 24) keep 母批hold 
其餘wafer 拆子批release",__label__Split
clean probe and retest all rejects for #14 release others,__label__Split
clean probe and retest all rejects for #14 release others,__label__Split
"Please release first, EMS to be follow to close.",__label__Continue
"Please release first, EMS to be follow to close.",__label__Continue
"Please release first, EMS to be follow to close.",__label__Continue
"Please help pass go wafer #4~#12 then retest all reject (bin5~39) of wafer #3.
Thanks.",__label__Split
"Please help pass go wafer #4~#12 then retest all reject (bin5~39) of wafer #3.
Thanks.",__label__Split
Please help pass go wafer #4~#12 then retest all reject (bin5~39) of wafer #3.,__label__Split
"INK Release,please see attachment.",__label__Continue
"INK Release,please see attachment.",__label__Continue
"INK Release,please see attachment.",__label__Continue
"INK Release,please see attachment.",__label__Continue
"INK Release,please see attachment.",__label__Continue
"INK Release,please see attachment.",__label__Continue
"INK Release,please see attachment.",__label__Continue
"INK Release,please see attachment.",__label__Continue
"Please release the lot ,it already did future hold at VM station as per Leo 02/13",__label__Continue
"Please release the lot , it already future hold at VM station",__label__Continue
"Please release the lot , it already did future hold at VM station",__label__Continue
"Please release this lot , it already did future hold at VM station",__label__Continue
"Please release this lot , it already did future hold at VM station",__label__Continue
"Please release this lot , it already did future hold at VM station
Thanks",__label__Continue
Cust INK Release,__label__Continue
Cust INK Release,__label__Continue
CUST INK RELEASE ,__label__Continue
CUST INK RELEASE ,__label__Continue
CUST INK RELEASE ,__label__Continue
CUST INK RELEASE ,__label__Continue
CUST INK RELEASE ,__label__Continue
CUST INK RELEASE ,__label__Continue
CUST INK RELEASE ,__label__Continue
CP1 Cust Ink Release(#1-25),__label__Continue
CP1 Cust Ink Release(#1-25),__label__Continue
"CP1 Cust Ink Release(#1-8,10-25)",__label__Continue
CP1 Cust Ink Release(#1-25),__label__Continue
CP1 Cust Ink Release(#1-25),__label__Continue
CP1 Cust Ink Release(#1-25),__label__Continue
CP1 Cust Ink Release(#1-25),__label__Continue
CP1 Cust Ink Release(#1-25),__label__Continue
Cust ink Release(#1-25),__label__Continue
cust ink release ,__label__Continue
CP1 Cust Ink Release(#1-25),__label__Continue
CP1 Cust Ink Release(#1-25),__label__Continue
"CP1 Cust Ink Release(#1-19,21-25)",__label__Continue
CP1 Cust Ink Release(#1-25),__label__Continue
CP1 Cust Ink Release(#1-25),__label__Continue
CP1 Cust Ink Release(#1-25),__label__Continue
CP1 Cust Ink Release(#1-25),__label__Continue
CP1 Cust Ink Release(#1-25),__label__Continue
CP1 Cust Ink Release(#1-25),__label__Continue
CP1 Cust Ink Release(#1-25),__label__Continue
CP1 Cust Ink Release(#1-25),__label__Continue
CP1 Cust Ink Release(#1-25),__label__Continue
cust ink release ,__label__Continue
cust ink release ,__label__Continue
cust ink release ,__label__Continue
CP1 Cust Ink Release(#1-25),__label__Continue
"CP1 Cust Ink Release(#1-18,20-25)",__label__Continue
CP1 Cust Ink Release(#1-25),__label__Continue
CP1 Cust Ink Release(#1-25),__label__Continue
CP1 Cust Ink Release(#1-25),__label__Continue
CP1 Cust INK Release(#2-25),__label__Continue
CP1 Cust INK Release(#1-25),__label__Continue
